X,Y,Distance_from_Origin,Class,Slope,Curvature,Angle_with_X_Axis
-3.3890214797136036,2.625,4.286734373618242,cos_graph.png,-inf,-inf,-90.0
-3.3890214797136036,1.38671875,3.661755792179722,cos_graph.png,-inf,0.0,-90.0
-3.3890214797136036,2.6484375,4.301126338689254,cos_graph.png,inf,inf,90.0
-3.3651551312649164,1.62109375,3.735266256074346,cos_graph.png,-43.04570312500031,-inf,-88.66919410149191
-3.3651551312649164,1.625,3.736963213289448,cos_graph.png,inf,inf,90.0
-3.3651551312649164,1.2109375,3.5764002413579004,cos_graph.png,-inf,-inf,-90.0
-3.3651551312649164,1.1875,3.568532654674551,cos_graph.png,-inf,0.0,-90.0
-3.3651551312649164,1.41796875,3.6516988421083085,cos_graph.png,inf,inf,90.0
-3.3651551312649164,1.21484375,3.577724751066334,cos_graph.png,-inf,-inf,-90.0
-3.3651551312649164,1.59765625,3.725154298903961,cos_graph.png,inf,inf,90.0
